#node	identifier	category	term ID	term description
MDC1	9606.ENSP00000365588	Reactome	HSA-73857	RNA Polymerase II Transcription
MDC1	9606.ENSP00000365588	Reactome	HSA-73894	DNA Repair
MDC1	9606.ENSP00000365588	Reactome	HSA-74160	Gene expression (Transcription)
MDC1	9606.ENSP00000365588	WikiPathways	WP2516	ATM signaling pathway
MDC1	9606.ENSP00000365588	WikiPathways	WP3878	ATM signaling in development and disease 
MDC1	9606.ENSP00000365588	WikiPathways	WP3959	DNA IR-double strand breaks and cellular response via ATM
MDC1	9606.ENSP00000365588	WikiPathways	WP4016	DNA IR-damage and cellular response via ATR
MDC1	9606.ENSP00000365588	WikiPathways	WP5118	SMC1/SMC3 role in DNA damage - Cornelia de Lange Syndrome
MDC1	9606.ENSP00000365588	WikiPathways	WP5119	NIPBL role in DNA damage - Cornelia de Lange syndrome
MDC1	9606.ENSP00000365588	DISEASES	DOID:0050177	Monogenic disease
MDC1	9606.ENSP00000365588	DISEASES	DOID:0050737	Autosomal recessive disease
MDC1	9606.ENSP00000365588	DISEASES	DOID:0050739	Autosomal genetic disease
MDC1	9606.ENSP00000365588	DISEASES	DOID:225	Syndrome
MDC1	9606.ENSP00000365588	DISEASES	DOID:4	Disease
MDC1	9606.ENSP00000365588	DISEASES	DOID:630	Genetic disease
MDC1	9606.ENSP00000365588	DISEASES	DOID:7400	Nijmegen breakage syndrome
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000042	Animal
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000080	Male reproductive gland
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000081	Reproductive system
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000082	Male reproductive system
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000083	Female reproductive system
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000089	Blood
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000174	Embryonic structure
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000180	Cervical carcinoma cell
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000254	Female reproductive gland
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000284	Organism form
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000345	Digestive gland
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000379	Embryo
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000522	Gland
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000534	Gonad
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000570	Hematopoietic system
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000574	Hematopoietic cell
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000580	Blood cancer cell
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000586	Colonic cancer cell
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000744	Lymphocytic leukemia cell
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000751	Leukocyte
MDC1	9606.ENSP00000365588	TISSUES	BTO:0000988	Pancreas
MDC1	9606.ENSP00000365588	TISSUES	BTO:0001271	Leukemia cell
MDC1	9606.ENSP00000365588	TISSUES	BTO:0001363	Testis
MDC1	9606.ENSP00000365588	TISSUES	BTO:0001488	Endocrine gland
MDC1	9606.ENSP00000365588	TISSUES	BTO:0001489	Whole body
MDC1	9606.ENSP00000365588	TISSUES	BTO:0001491	Viscus
MDC1	9606.ENSP00000365588	TISSUES	BTO:0001533	Gastrointestinal cancer cell
MDC1	9606.ENSP00000365588	TISSUES	BTO:0001541	Pronephros
MDC1	9606.ENSP00000365588	TISSUES	BTO:0001546	Chronic lymphocytic leukemia cell
MDC1	9606.ENSP00000365588	TISSUES	BTO:0002510	Myelomonocytic leukemia cell
MDC1	9606.ENSP00000365588	TISSUES	BTO:0003091	Urogenital system
MDC1	9606.ENSP00000365588	TISSUES	BTO:0003096	Internal male genital organ
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0005622	Intracellular
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0005634	Nucleus
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0005654	Nucleoplasm
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0005694	Chromosome
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0016604	Nuclear body
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0030870	Mre11 complex
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0031981	Nuclear lumen
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0032991	Protein-containing complex
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0043226	Organelle
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0043229	Intracellular organelle
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0043233	Organelle lumen
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
MDC1	9606.ENSP00000365588	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
MDC1	9606.ENSP00000365588	Monarch	EFO:0004529	Lipid measurement
MDC1	9606.ENSP00000365588	Monarch	EFO:0004556	Antibody measurement
MDC1	9606.ENSP00000365588	Monarch	EFO:0004565	Serum IgG measurement
MDC1	9606.ENSP00000365588	Monarch	EFO:0004730	Hormone measurement
MDC1	9606.ENSP00000365588	Monarch	EFO:0004747	Protein measurement
MDC1	9606.ENSP00000365588	Monarch	EFO:0005105	Lipid or lipoprotein measurement
MDC1	9606.ENSP00000365588	Monarch	EFO:0005193	Serum IgG glycosylation measurement
MDC1	9606.ENSP00000365588	Monarch	EFO:0007924	Tonsillectomy risk measurement
MDC1	9606.ENSP00000365588	Monarch	EFO:0007937	Blood protein measurement
MDC1	9606.ENSP00000365588	Monarch	EFO:0008221	Macrophage migration inhibitory factor measurement
MDC1	9606.ENSP00000365588	Monarch	EFO:0010220	17-hydroxyprogesterone measurement
MDC1	9606.ENSP00000365588	UniProt Keywords	KW-0007	Acetylation
MDC1	9606.ENSP00000365588	UniProt Keywords	KW-0025	Alternative splicing
MDC1	9606.ENSP00000365588	UniProt Keywords	KW-0131	Cell cycle
MDC1	9606.ENSP00000365588	UniProt Keywords	KW-0158	Chromosome
MDC1	9606.ENSP00000365588	UniProt Keywords	KW-0227	DNA damage
MDC1	9606.ENSP00000365588	UniProt Keywords	KW-0234	DNA repair
MDC1	9606.ENSP00000365588	UniProt Keywords	KW-0488	Methylation
MDC1	9606.ENSP00000365588	UniProt Keywords	KW-0539	Nucleus
MDC1	9606.ENSP00000365588	UniProt Keywords	KW-0597	Phosphoprotein
MDC1	9606.ENSP00000365588	UniProt Keywords	KW-0677	Repeat
MDC1	9606.ENSP00000365588	UniProt Keywords	KW-0832	Ubl conjugation
MDC1	9606.ENSP00000365588	UniProt Keywords	KW-1017	Isopeptide bond
MDC1	9606.ENSP00000365588	InterPro	IPR000253	Forkhead-associated (FHA) domain
MDC1	9606.ENSP00000365588	InterPro	IPR001357	BRCT domain
MDC1	9606.ENSP00000365588	InterPro	IPR008984	SMAD/FHA domain superfamily
MDC1	9606.ENSP00000365588	InterPro	IPR036420	BRCT domain superfamily
MDC1	9606.ENSP00000365588	SMART	SM00240	Forkhead associated domain
MDC1	9606.ENSP00000365588	SMART	SM00292	Breast cancer carboxy-terminal domain
PAXIP1	9606.ENSP00000384048	GO Process	GO:0000018	Regulation of DNA recombination
PAXIP1	9606.ENSP00000384048	GO Process	GO:0000414	Regulation of histone H3-K36 methylation
PAXIP1	9606.ENSP00000384048	GO Process	GO:0000416	Positive regulation of histone H3-K36 methylation
PAXIP1	9606.ENSP00000384048	GO Process	GO:0001568	Blood vessel development
PAXIP1	9606.ENSP00000384048	GO Process	GO:0001570	Vasculogenesis
PAXIP1	9606.ENSP00000384048	GO Process	GO:0001667	Ameboidal-type cell migration
PAXIP1	9606.ENSP00000384048	GO Process	GO:0001944	Vasculature development
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002637	Regulation of immunoglobulin production
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002639	Positive regulation of immunoglobulin production
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002682	Regulation of immune system process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002684	Positive regulation of immune system process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002694	Regulation of leukocyte activation
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002696	Positive regulation of leukocyte activation
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002697	Regulation of immune effector process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002699	Positive regulation of immune effector process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002700	Regulation of production of molecular mediator of immune response
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002702	Positive regulation of production of molecular mediator of immune response
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002703	Regulation of leukocyte mediated immunity
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002705	Positive regulation of leukocyte mediated immunity
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002706	Regulation of lymphocyte mediated immunity
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002708	Positive regulation of lymphocyte mediated immunity
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002712	Regulation of B cell mediated immunity
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002714	Positive regulation of B cell mediated immunity
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002819	Regulation of adaptive immune response
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002821	Positive regulation of adaptive immune response
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002822	Regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002824	Positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002889	Regulation of immunoglobulin mediated immune response
PAXIP1	9606.ENSP00000384048	GO Process	GO:0002891	Positive regulation of immunoglobulin mediated immune response
PAXIP1	9606.ENSP00000384048	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0006259	DNA metabolic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0006281	DNA repair
PAXIP1	9606.ENSP00000384048	GO Process	GO:0006310	DNA recombination
PAXIP1	9606.ENSP00000384048	GO Process	GO:0006355	Regulation of transcription, DNA-templated
PAXIP1	9606.ENSP00000384048	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
PAXIP1	9606.ENSP00000384048	GO Process	GO:0006479	Protein methylation
PAXIP1	9606.ENSP00000384048	GO Process	GO:0006725	Cellular aromatic compound metabolic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0006807	Nitrogen compound metabolic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0006950	Response to stress
PAXIP1	9606.ENSP00000384048	GO Process	GO:0006974	Cellular response to DNA damage stimulus
PAXIP1	9606.ENSP00000384048	GO Process	GO:0007154	Cell communication
PAXIP1	9606.ENSP00000384048	GO Process	GO:0007165	Signal transduction
PAXIP1	9606.ENSP00000384048	GO Process	GO:0007275	Multicellular organism development
PAXIP1	9606.ENSP00000384048	GO Process	GO:0008152	Metabolic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0008213	Protein alkylation
PAXIP1	9606.ENSP00000384048	GO Process	GO:0009314	Response to radiation
PAXIP1	9606.ENSP00000384048	GO Process	GO:0009628	Response to abiotic stimulus
PAXIP1	9606.ENSP00000384048	GO Process	GO:0009653	Anatomical structure morphogenesis
PAXIP1	9606.ENSP00000384048	GO Process	GO:0009888	Tissue development
PAXIP1	9606.ENSP00000384048	GO Process	GO:0009889	Regulation of biosynthetic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0009891	Positive regulation of biosynthetic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0009893	Positive regulation of metabolic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0009987	Cellular process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0010212	Response to ionizing radiation
PAXIP1	9606.ENSP00000384048	GO Process	GO:0010468	Regulation of gene expression
PAXIP1	9606.ENSP00000384048	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0010564	Regulation of cell cycle process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0010628	Positive regulation of gene expression
PAXIP1	9606.ENSP00000384048	GO Process	GO:0010631	Epithelial cell migration
PAXIP1	9606.ENSP00000384048	GO Process	GO:0016477	Cell migration
PAXIP1	9606.ENSP00000384048	GO Process	GO:0016570	Histone modification
PAXIP1	9606.ENSP00000384048	GO Process	GO:0016571	Histone methylation
PAXIP1	9606.ENSP00000384048	GO Process	GO:0018022	Peptidyl-lysine methylation
PAXIP1	9606.ENSP00000384048	GO Process	GO:0018193	Peptidyl-amino acid modification
PAXIP1	9606.ENSP00000384048	GO Process	GO:0018205	Peptidyl-lysine modification
PAXIP1	9606.ENSP00000384048	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0019222	Regulation of metabolic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0019538	Protein metabolic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0023052	Signaling
PAXIP1	9606.ENSP00000384048	GO Process	GO:0030154	Cell differentiation
PAXIP1	9606.ENSP00000384048	GO Process	GO:0030330	DNA damage response, signal transduction by p53 class mediator
PAXIP1	9606.ENSP00000384048	GO Process	GO:0031056	Regulation of histone modification
PAXIP1	9606.ENSP00000384048	GO Process	GO:0031058	Positive regulation of histone modification
PAXIP1	9606.ENSP00000384048	GO Process	GO:0031060	Regulation of histone methylation
PAXIP1	9606.ENSP00000384048	GO Process	GO:0031062	Positive regulation of histone methylation
PAXIP1	9606.ENSP00000384048	GO Process	GO:0031323	Regulation of cellular metabolic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0031325	Positive regulation of cellular metabolic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0031326	Regulation of cellular biosynthetic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
PAXIP1	9606.ENSP00000384048	GO Process	GO:0031396	Regulation of protein ubiquitination
PAXIP1	9606.ENSP00000384048	GO Process	GO:0031398	Positive regulation of protein ubiquitination
